id,income,age,experience_years,city,region,current_job_years,current_house_years,profession,label,is_married_married,is_married_single,house_ownership_norent_noown,house_ownership_owned,house_ownership_rented,car_ownership_no,car_ownership_yes
772,7211746,58,20,23,28,10,11,2,0,False,True,False,False,True,False,True
773,8492379,28,16,284,6,14,11,13,0,False,True,False,False,True,True,False
774,9405401,22,7,16,14,6,10,30,0,False,True,False,False,True,True,False
775,1578743,34,6,276,14,3,10,1,0,False,True,False,False,True,False,True
776,4609641,26,17,263,13,9,10,12,0,False,True,False,False,True,True,False
777,6104309,30,3,194,6,3,12,31,0,False,True,False,False,True,True,False
778,4937591,60,2,66,2,2,13,6,0,False,True,False,False,True,True,False
779,7773050,59,19,230,19,3,12,32,0,False,True,False,False,True,True,False
780,3052236,70,0,137,2,0,10,41,0,False,True,False,False,True,False,True
781,4104566,73,11,306,28,11,11,9,0,True,False,False,False,True,False,True
782,3455508,34,6,294,12,6,10,35,0,False,True,False,False,True,True,False
783,4171960,73,16,104,25,10,10,32,0,False,True,False,False,True,True,False
784,5278563,52,8,232,14,5,10,11,0,False,True,False,False,True,True,False
785,4924865,46,18,142,0,14,11,4,0,False,True,False,False,True,True,False
786,8118992,52,5,62,10,5,11,16,0,False,True,False,False,True,True,False
787,4244013,26,18,298,0,10,12,46,0,False,True,False,False,True,True,False
788,728115,49,7,272,28,7,11,20,0,False,True,False,False,True,True,False
789,1908776,31,18,254,13,10,12,12,0,False,True,False,True,False,True,False
790,4702825,59,8,126,13,5,13,16,0,False,True,False,False,True,True,False
791,7202212,75,19,75,2,8,10,31,0,False,True,False,False,True,True,False
792,4137042,23,17,27,25,8,12,4,0,False,True,False,False,True,False,True
793,7198404,29,19,228,19,6,14,27,0,False,True,False,True,False,False,True
794,9933885,65,12,310,14,4,11,12,0,False,True,False,False,True,True,False
795,5766396,62,10,73,22,4,11,39,0,False,True,False,False,True,True,False
796,9261400,40,17,108,0,10,12,29,0,False,True,False,False,True,True,False
797,707938,29,2,205,14,2,11,19,0,False,True,False,False,True,True,False
798,7638998,46,14,97,6,12,11,24,0,False,True,False,False,True,False,True
799,7855403,35,0,48,20,0,10,22,0,False,True,False,False,True,False,True
800,6951975,54,3,122,11,3,11,1,0,False,True,False,False,True,False,True
801,7038264,56,20,161,14,4,12,49,0,False,True,True,False,False,True,False
802,315735,37,3,43,5,3,10,29,0,False,True,False,False,True,True,False
803,5416115,55,15,164,4,3,12,14,0,False,True,False,False,True,True,False
804,8347246,66,17,212,14,12,13,43,0,False,True,False,False,True,True,False
805,3835611,22,13,272,28,10,14,42,0,False,True,False,False,True,True,False
806,974413,35,1,65,13,1,14,31,0,False,True,False,False,True,True,False
807,9287791,79,4,130,14,4,12,21,0,False,True,False,False,True,False,True
808,7362882,37,7,57,28,7,12,40,0,True,False,False,False,True,True,False
809,5315413,35,14,302,20,5,11,4,0,False,True,False,False,True,True,False
810,9030468,26,14,50,13,6,13,37,0,False,True,False,False,True,True,False
811,9152321,35,6,85,14,6,11,44,0,True,False,False,False,True,True,False
812,74087,69,15,181,28,8,14,4,0,False,True,False,False,True,False,True
813,2818110,41,20,7,14,12,14,31,0,True,False,False,False,True,True,False
814,4489950,48,13,105,0,13,10,20,0,False,True,False,False,True,False,True
815,6844954,39,19,223,7,14,12,7,0,False,True,False,False,True,True,False
816,5253347,23,5,305,14,5,13,12,0,False,True,False,False,True,True,False
817,4032380,50,6,219,25,6,13,20,0,False,True,False,False,True,True,False
818,897017,45,0,308,6,0,13,43,0,False,True,False,False,True,False,True
819,5623318,31,13,290,14,13,11,22,0,False,True,False,False,True,False,True
820,1086347,26,10,90,0,10,10,10,0,False,True,False,False,True,False,True
821,2354980,64,7,300,22,7,11,32,0,False,True,False,False,True,True,False
822,4828749,28,15,242,0,5,11,31,0,False,True,False,False,True,True,False
823,8256373,33,15,143,0,7,13,32,0,False,True,False,False,True,False,True
824,5288643,28,14,140,1,9,11,50,0,False,True,False,False,True,True,False
825,1867623,60,2,15,22,2,13,8,0,False,True,False,False,True,False,True
826,9545124,29,2,233,18,2,11,33,0,False,True,False,False,True,False,True
827,7069940,74,14,80,5,12,14,42,0,False,True,False,False,True,True,False
828,1855377,26,3,267,8,3,13,32,0,False,True,False,False,True,True,False
829,2879031,24,20,291,22,14,12,38,0,False,True,False,False,True,True,False
830,2903973,50,3,29,28,3,13,47,0,False,True,False,False,True,True,False
831,1999104,25,12,145,28,11,14,26,0,False,True,False,False,True,False,True
832,3450249,67,6,141,6,6,13,50,0,False,True,True,False,False,True,False
833,5204762,74,16,124,14,6,11,28,0,False,True,False,False,True,True,False
834,6563024,34,2,201,11,2,13,41,0,False,True,False,False,True,True,False
835,8006236,49,6,284,6,6,10,42,0,False,True,False,False,True,True,False
836,3834918,45,9,214,5,8,11,37,0,False,True,False,False,True,True,False
837,7751078,24,5,45,28,5,11,34,0,False,True,False,False,True,True,False
838,3356803,58,15,37,11,8,11,35,0,False,True,False,False,True,True,False
839,283143,46,3,88,4,3,11,13,0,False,True,False,False,True,True,False
840,6704500,67,12,279,20,12,13,24,0,False,True,False,False,True,True,False
841,8295121,50,11,164,4,5,11,3,0,False,True,False,False,True,True,False
842,6694355,53,0,18,25,0,11,43,0,False,True,False,False,True,True,False
843,9078449,79,10,75,2,8,10,18,0,False,True,False,True,False,False,True
844,6443249,69,18,13,7,6,10,24,0,False,True,False,False,True,True,False
845,7267896,65,16,50,13,11,10,4,0,False,True,False,False,True,True,False
846,3073843,25,4,285,23,3,12,11,0,True,False,False,False,True,False,True
847,8740577,30,6,16,14,6,10,33,0,False,True,False,False,True,True,False
848,3054835,68,10,136,25,3,14,30,0,False,True,False,False,True,True,False
849,4749978,65,6,242,0,4,11,49,0,False,True,False,True,False,True,False
850,7068566,49,9,273,13,9,11,18,0,False,True,False,False,True,True,False
851,3509965,32,9,29,28,3,12,36,0,False,True,False,True,False,True,False
852,7503211,57,6,126,13,6,10,26,0,False,True,False,False,True,True,False
853,5678325,66,6,93,7,4,12,15,0,True,False,False,False,True,False,True
854,1765694,30,5,50,13,5,14,40,0,False,True,False,False,True,True,False
855,7695433,33,15,184,10,12,12,3,0,False,True,False,False,True,False,True
856,2277429,42,18,12,0,4,14,1,0,False,True,False,False,True,True,False
857,5581770,56,12,184,10,8,13,37,0,False,True,False,True,False,True,False
858,2017565,62,9,226,14,6,11,49,0,False,True,False,False,True,True,False
859,4681218,24,8,155,13,4,14,26,0,False,True,False,False,True,True,False
860,3013661,71,3,158,5,3,14,6,0,False,True,False,True,False,True,False
861,4244135,30,9,291,22,9,10,31,0,False,True,False,False,True,True,False
862,7861257,39,7,247,25,7,11,32,0,False,True,False,False,True,False,True
863,4637387,22,14,232,14,5,12,21,0,False,True,False,False,True,False,True
864,5157518,23,6,290,14,6,14,21,0,False,True,False,False,True,True,False
865,9249971,69,4,221,20,4,14,37,0,False,True,False,False,True,True,False
866,3346408,58,7,176,0,3,12,41,0,False,True,False,True,False,False,True
867,9043837,22,6,114,28,6,12,49,0,False,True,False,False,True,False,True
868,3001816,30,8,89,28,8,11,7,0,False,True,False,False,True,True,False
869,4181786,51,12,164,4,4,13,44,0,False,True,True,False,False,False,True
870,6650713,72,8,64,25,8,11,31,0,False,True,False,False,True,True,False
871,40007,39,19,117,10,12,13,8,0,False,True,False,False,True,True,False
872,7908068,23,1,231,10,1,10,33,0,False,True,False,False,True,True,False
873,5340166,30,1,272,28,1,11,21,0,False,True,False,False,True,False,True
874,7894460,25,5,175,0,5,10,42,0,False,True,False,True,False,True,False
875,8108984,37,16,265,28,7,10,46,0,False,True,False,False,True,True,False
876,8724013,79,19,195,13,13,12,20,0,False,True,False,False,True,True,False
877,3169625,33,6,64,25,6,14,3,0,False,True,False,False,True,True,False
878,8888670,23,5,134,6,5,12,37,0,False,True,False,False,True,True,False
879,5673729,40,1,309,25,1,11,8,0,False,True,False,False,True,True,False
880,9111852,24,6,27,25,6,11,45,0,False,True,False,False,True,False,True
881,7733758,27,20,31,28,4,11,35,0,False,True,False,False,True,True,False
882,6485001,54,14,312,0,5,14,39,0,False,True,False,False,True,True,False
883,1811742,54,17,118,0,3,14,5,0,False,True,False,True,False,True,False
884,9840303,24,4,105,0,4,11,5,0,False,True,False,True,False,True,False
885,2695274,57,12,182,14,10,12,9,0,False,True,False,False,True,True,False
886,155959,69,0,209,5,0,13,38,0,False,True,True,False,False,True,False
887,6044767,60,12,73,22,10,13,21,0,False,True,False,False,True,False,True
888,7302589,63,18,299,22,14,12,42,0,False,True,False,False,True,True,False
889,6654721,54,14,80,5,8,13,25,0,False,True,False,False,True,False,True
890,5741460,30,19,286,0,4,11,1,0,False,True,False,False,True,False,True
891,3054109,23,1,226,14,1,13,49,0,False,True,False,False,True,False,True
892,8650317,54,9,252,7,6,13,33,0,False,True,False,False,True,True,False
893,1298588,67,8,212,14,8,14,33,0,False,True,False,False,True,True,False
894,3171323,21,17,267,8,5,12,29,0,False,True,False,False,True,True,False
895,2582744,30,10,65,13,10,12,17,0,False,True,False,False,True,True,False
896,9845816,31,20,291,22,14,11,30,0,False,True,False,False,True,True,False
897,7730239,55,16,290,14,3,12,47,0,False,True,False,False,True,False,True
898,5140728,69,17,263,13,14,11,27,0,False,True,False,False,True,True,False
899,9955481,57,13,90,0,5,10,44,0,False,True,False,False,True,True,False
900,6830726,29,20,243,6,3,14,42,0,True,False,False,False,True,False,True
901,2318739,59,4,202,6,4,14,14,1,False,True,False,False,True,True,False
902,3188212,61,14,11,20,10,12,18,1,False,True,False,False,True,True,False
903,2699320,27,1,183,11,1,10,38,1,False,True,False,False,True,True,False
904,6329094,26,17,294,12,12,11,3,1,False,True,False,False,True,True,False
905,9307114,27,15,26,22,13,10,7,1,False,True,False,False,True,False,True
906,3075503,32,17,46,6,3,13,32,1,False,True,False,False,True,True,False
907,8385205,78,20,110,7,13,14,21,1,False,True,False,False,True,False,True
908,7570951,75,10,239,11,3,12,39,1,False,True,False,False,True,True,False
909,600473,24,11,93,7,6,14,1,1,False,True,False,False,True,True,False
910,10675,23,1,123,23,1,14,27,1,False,True,False,False,True,False,True
911,8727386,46,9,268,11,5,10,30,1,False,True,False,False,True,True,False
912,1742621,75,17,169,22,3,12,14,1,True,False,False,False,True,False,True
913,3957826,78,13,138,25,11,11,20,1,False,True,False,False,True,True,False
914,8227275,37,8,27,25,7,10,20,1,False,True,False,False,True,True,False
915,7716359,70,0,302,20,0,12,44,1,False,True,False,False,True,True,False
916,3019045,76,12,133,9,11,12,17,1,False,True,False,False,True,True,False
917,3417203,53,15,266,25,5,13,44,1,False,True,False,False,True,True,False
918,5884558,41,8,48,20,8,11,43,1,False,True,False,False,True,True,False
919,110437,41,8,103,28,8,12,38,1,False,True,False,False,True,True,False
920,1780484,24,10,109,0,5,13,43,1,False,True,False,False,True,True,False
921,423074,54,16,215,23,14,11,43,1,False,True,False,False,True,True,False
922,7212880,21,17,107,13,13,12,6,1,False,True,False,False,True,True,False
923,7769983,61,19,141,6,8,14,32,1,False,True,False,False,True,True,False
924,2851776,47,10,282,5,10,11,38,1,False,True,False,False,True,False,True
925,6963246,35,16,110,7,14,12,29,1,False,True,False,False,True,True,False
926,4190150,31,4,230,19,4,12,0,1,False,True,False,False,True,True,False
927,3980473,57,13,293,22,10,11,14,1,False,True,False,False,True,True,False
928,8143512,31,7,293,22,6,14,23,1,False,True,False,False,True,True,False
929,7428357,38,13,172,25,9,12,14,1,False,True,False,False,True,False,True
930,1134496,77,3,137,2,3,10,45,1,False,True,False,False,True,True,False
931,5091752,66,2,48,20,2,11,9,1,False,True,False,False,True,True,False
932,6496851,27,1,154,23,1,14,2,1,False,True,False,False,True,False,True
933,8143512,31,7,293,22,6,14,23,1,False,True,False,False,True,True,False
934,4990273,58,2,114,28,2,14,13,1,False,True,False,False,True,True,False
935,2474838,64,9,70,22,8,10,9,1,False,True,False,False,True,True,False
936,8026974,23,20,69,2,11,12,11,1,False,True,False,False,True,False,True
937,1134496,77,3,137,2,3,10,45,1,False,True,False,False,True,True,False
938,9046519,56,12,250,17,7,12,17,1,False,True,False,False,True,True,False
939,2803101,25,10,270,20,10,14,37,1,False,True,False,False,True,True,False
940,3632441,66,2,127,13,2,13,44,1,False,True,False,False,True,False,True
941,8683216,21,0,193,25,0,12,7,1,True,False,False,False,True,True,False
942,4499377,48,11,100,2,11,12,43,1,False,True,False,False,True,True,False
943,6435584,35,16,62,10,4,13,1,1,False,True,False,True,False,True,False
944,3417203,53,15,266,25,5,13,44,1,False,True,False,False,True,True,False
945,668849,74,15,46,6,13,11,40,1,False,True,False,False,True,True,False
946,1950300,30,5,89,28,5,13,20,1,False,True,False,False,True,True,False
947,1172814,55,12,111,1,12,12,29,1,False,True,False,False,True,True,False
948,7059529,63,8,151,2,8,13,22,1,False,True,False,False,True,False,True
949,2062048,50,3,34,25,3,11,29,1,False,True,False,False,True,False,True
950,3883244,25,11,79,2,9,14,26,1,False,True,False,False,True,True,False
951,649902,54,15,24,14,8,11,48,1,False,True,False,False,True,True,False
952,9328308,53,4,8,12,4,13,6,1,False,True,False,False,True,True,False
953,4069436,67,6,28,25,5,13,17,1,False,True,False,False,True,False,True
954,5501513,78,11,215,23,11,14,43,1,False,True,False,False,True,True,False
955,6472266,21,2,119,11,2,11,33,1,False,True,False,False,True,False,True
956,1885923,46,16,291,22,8,14,32,1,False,True,False,False,True,True,False
957,3160585,42,10,281,9,8,10,1,1,False,True,False,False,True,True,False
958,1454077,69,19,278,28,13,13,20,1,False,True,False,False,True,True,False
959,3570217,66,17,253,17,9,14,22,1,False,True,False,False,True,True,False
960,2909502,27,18,263,13,4,11,37,1,False,True,False,False,True,True,False
961,8098496,77,15,203,1,11,10,3,1,False,True,False,False,True,True,False
962,5405679,41,1,60,20,1,14,24,1,False,True,False,False,True,False,True
963,4916345,73,8,240,28,8,12,0,1,False,True,False,False,True,False,True
964,7136957,54,17,131,14,12,11,33,1,False,True,False,True,False,True,False
965,4420138,62,4,249,13,4,10,17,1,False,True,False,False,True,False,True
966,2561886,41,6,246,10,5,14,9,1,False,True,False,False,True,False,True
967,7152901,45,11,68,14,9,10,31,1,False,True,False,True,False,True,False
968,2902285,77,19,105,0,11,10,27,1,False,True,False,False,True,True,False
969,5164517,33,17,112,13,6,11,42,1,True,False,False,False,True,True,False
970,1346770,52,20,150,7,4,10,19,1,False,True,False,False,True,True,False
971,1369359,22,19,181,28,9,12,39,1,False,True,True,False,False,False,True
972,8998014,72,13,233,18,9,11,39,1,False,True,False,False,True,False,True
973,5329340,77,10,285,23,7,13,22,1,False,True,False,False,True,True,False
974,1604428,66,20,258,17,12,14,37,1,False,True,False,False,True,True,False
975,2024213,38,19,88,4,8,14,12,1,False,True,False,False,True,True,False
976,7186684,55,3,112,13,3,12,44,1,False,True,False,False,True,False,True
977,5560320,34,16,232,14,8,11,20,1,False,True,False,False,True,True,False
978,5388842,79,4,263,13,4,12,35,1,False,True,False,False,True,True,False
979,173314,74,7,236,14,7,10,23,1,False,True,False,False,True,True,False
980,8421444,52,19,85,14,12,12,38,1,False,True,False,False,True,True,False
981,9266327,45,18,67,3,4,10,36,1,False,True,False,False,True,True,False
982,8896315,27,5,16,14,5,12,5,1,False,True,False,False,True,True,False
983,156145,69,7,114,28,7,13,50,1,False,True,False,False,True,False,True
984,414060,64,16,142,0,14,11,23,1,False,True,True,False,False,True,False
985,9458175,45,13,7,14,11,12,8,1,False,True,False,False,True,False,True
986,6134910,60,6,156,28,3,11,26,1,True,False,False,False,True,False,True
987,1604428,66,20,258,17,12,14,37,1,False,True,False,False,True,True,False
988,6608769,74,8,272,28,3,13,28,1,True,False,False,False,True,False,True
989,972554,54,13,32,28,13,12,12,1,False,True,False,False,True,False,True
990,2024262,62,3,232,14,3,12,34,1,False,True,False,False,True,False,True
991,4977653,54,17,56,11,13,11,47,1,False,True,False,False,True,False,True
992,4187964,78,2,222,22,2,10,16,1,False,True,False,False,True,False,True
993,6547688,27,5,184,10,4,12,3,1,False,True,False,False,True,False,True
994,739809,55,4,312,0,4,12,4,1,False,True,False,False,True,True,False
995,3593018,26,2,200,2,2,10,50,1,False,True,False,False,True,False,True
996,757960,58,5,259,25,5,10,21,1,False,True,False,False,True,False,True
997,9807280,37,0,206,28,0,13,1,1,False,True,False,False,True,True,False
998,5647261,64,10,55,14,10,10,40,1,False,True,False,False,True,True,False
999,7720372,72,6,190,14,6,11,37,1,False,True,False,False,True,False,True
1000,800194,33,5,76,2,5,13,19,1,False,True,False,False,True,True,False
